good_id,title,rating,price
350741652," Ноутбук Huawei MateBook D 15 / i5-1135G7 / 16 GB RAM / SSD 512 GB / Intel Iris Xe Graphics / матовый, LED, IPS / для бизнеса ",,33753
361112037, Ноутбук Acer Aspire 3 A317-53-31WA (NX.AD0EU.019) ,,29500
362170086, Новий ноутбук Lenovo Legion 5 Pro 16ACH6H \ IPS \ 2K \ Ryzen 5 \ SSD 512 GB \ NVIDIA GeForce RTX 3060 6 GB ,,56600
360794781, Ноутбук Acer TravelMate P2 TMP215-53G (NX.VPTEU.003) ,,30458
350950059, Ноутбук ASUS TUF Gaming A15 FA507RE-HN021 (90NR08Y2-M002A0) ,,65844
360436422," Ноутбук 14"" ACER computers Acer Swift X SFX14-51G 14 2.2K IPS/Intel i5-1240P/16/512F/NVD3050-4/Lin/Gray NX.K6KEU.004 (NVidia GeForce RTX 3050, Intel Core i5-1240P, 16 ГбGb, 60 Гц) ",,58869
360436347," Ноутбук 14"" ACER computers Acer Swift X SFX14-51G 14 2.2K IPS/Intel i7-1260P/16/512F/NVD3050Ti-4/Lin/Gray NX.K6LEU.00A (NVidia GeForce RTX 3050 Ti, Intel Core i7-1260P, 16 ГбGb, 60 Гц) ",,65771
360794121, Ноутбук Acer Swift 3 SF314-511 (NX.ACWEU.00E) ,,32932
360615783," Ноутбук 14"" ACER computers Acer Enduro Urban N3 EUN314-51W 14FHD IPS/Intel i7-1165G7/16/512F/int/Lin/Green NR.R1CEU.00H (Intel Iris Xe Graphics, Intel Core i7-1165G7, 16 ГбGb, 60 Гц) ",,43500
361112202, Ноутбук Acer Aspire 3 A317-53-52CH (NX.AD0EU.00F) ,,33903
360615900," Ноутбук 14"" Acer Enduro N3 EN314-51W-77YU Black NR.R0PEU.00E (Intel UHD Graphics, Intel Core i7-10510U, 16 ГбGb, 60 Гц) ",,47034
360321291, Ноутбук Acer Aspire 3 A315-43 (NX.K7CEU.00B) FullHD Black ,,25999
360615738," Ноутбук 15.6"" ACER computers Acer Nitro 5 AN515-45 15.6FHD IPS 144Hz/AMD R7 5800H/16/512F/NVD3050Ti-4/Lin/Black NH.QBBEU.004 (NVidia GeForce RTX 3050 Ti, AMD Ryzen 7 5800H, 16 ГбGb, 144 Гц) ",,58261
360436455," Ноутбук 17,3"" Acer Nitro 5 AN517-41 Shale Black NH.QASEU.00A (NVidia GeForce GTX 1650, AMD Ryzen 5 5600H, 16 ГбGb, 144 Гц) ",,47972
360436371," Ноутбук 14"" Acer Swift 3 SF314-43-R2YY NX.AB1AA.005 (AMD Radeon Graphics, AMD Ryzen 7 5700U, 8 ГбGb, 60 Гц) ",,32221
359886159," Ноутбук 17"" Asus Zephyrus S Intel Core i7-8750H RAM 16GB SSD 512GB GeForce GTX 2070 Windows 10 ",,55997
360320892, Ноутбук Acer Aspire 3 A315-43 (NX.K7CEU.00D) FullHD Black ,,23780
361725180, Ноутбук Lenovo IdeaPad 3 15ITL6 (82H802MWRM) Arctic Grey ,,17599
356535012," Ноутбук Asus Vivobook Go 15,6 "" N6000 /8Gb/256Gb SSD/Intel UHD Graphics/DOS ",,15990
362028081, Ноутбук ASUS X515JA (X515JA-BQ3332W) ,,20999
359266209, Ноутбук HP 17-CP0215NW (5T616EA) ,,32142
346793949, Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K1015CUS) Shadow Black ,,28999
360017439, Ноутбук Asus VivoBook 15 F512DA (F512DA-RH36) Gray ,,20435
359348730," Ноутбук Toshiba Dynabook Pro C50-H-110 | 15.6"" | 1366*768 | Intel Core i5-1035G1| 16 Gb DDR4 | SSD 1Tb | Intel UHD Graphics | Windows 10 ",,26560
359934207," Ноутбук 14"" Acer 14FI/i5-1135G7/16/512/UMA/DOS/Denim Blue Enduro Urban N3 NR.R18EU.00B (Intel UHD Graphics, Intel Core i3-1115G4, 8 ГбGb, 60 Гц) ",,38888
360461619, Ноутбук Acer Nitro 5 AN517-41 (NH.QASEU.00E) ,,52836
362511105, Ноутбук Lenovo V14 (82KA001SRA) ,,35661
362510730, Ноутбук Lenovo ThinkBook 14 G2 (20VD000ARA) ,,39272
360706020," Ноутбук 17,3"" Acer Nitro 5 AN517-54 NH.QF6EP.005 (NVidia GeForce RTX 3050 Ti, Intel Core i5-11400H, 8 ГбGb, 144 Гц) ",,52439
358965744, Ноутбук Acer Swift 5 SF514-56T (NX.K0HEU.00E) ,,91064
362511102, Ноутбук Lenovo IdeaPad 3 15ALC6 (82KU020XRA) ,,23625
360615837," Ноутбук 14"" Acer Enduro N3 EN314-51W Black NR.R0PEU.00A (Intel UHD Graphics, Intel Core i7-10510U, 16Gb, ) ",,52703
362510541, Ноутбук Lenovo V14 (82KA001HRA) ,,24376
360436392," Ноутбук 17,3"" ACER computers Acer Nitro 5 AN515-57 15.6FHD IPS 144Hz/Intel i7-11800H/16/512F/NVD1650-4/Lin/Black NH.QEKEU.006 (NVidia GeForce GTX 1650, Intel Core i7-11800H, 16 ГбGb, 144 Гц) ",,49796
361522530, Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 FullHD Shadow Black (82K1018YRA) ,,39157
362592681," Ноутбук 15.6"" Acer Extensa EX215-31-C476 Intel Celeron N4120 RAM 12GB SSD 256GB Windows 11 ",,17196
361894188," Ноутбук 14"" Lenovo 14F/i5-1135G7/16/512/Iris Xe/W11P/FP/BL/Ab yss Blue ThinkBook 14s Yoga ITL 20WE006SRA (Intel Iris Xe Graphics, Intel Core i5-1135G7, 16 ГбGb, 60 Гц) ",,53203
361893657," Ноутбук 16"" Lenovo ThinkPad X1 Extreme 5 16WQUXGA IPS AG/Intel i7-12700H/32/1024F/NVD3050Ti-4/W11P 21DE000SRA (NVidia GeForce RTX 3050 Ti, Intel Core i7-12700H, 32 ГбGb, 60 Гц) ",,164580
360461796, Ноутбук Acer Predator Helios 300 PH317-56 (NH.QGVEU.007) ,,96514
361893981," Ноутбук 15.6"" Lenovo IdeaPad 3 15ALC6 (15.6/Ryzen 3 5300U/8/512SSD/DOS) 82KU00VXPB (AMD Radeon Graphics, AMD Ryzen 3 5300U, 8 ГбGb, 60 Гц) ",,25180
359266404, Ноутбук ASUS Vivobook 15X OLED M1503QA-MA137 (90NB0Y92-M00690) ,,45452
361734237, Ноутбук Lenovo ThinkPad T15p (20TN001GUS) Black ,,45465
362688003, Ноутбук IdeaPad 3 15ITL6 (82H8019KPB) ,,21450
338142934, Ноутбук Acer TravelMate P2 TMP215-41 (NX.VRYEU.003) ,,27919
359934687," Ноутбук 15.6"" ASUS 15' X515EA-BQ1445 (Intel Iris Xe Graphics, Intel Core i5-1135G7, 8 ГбGb, 60 Гц) ",,29311
360794778, Ноутбук Acer TravelMate P2 TMP215-53G (NX.VPTEU.002) ,,29188
361464363," Ноутбук Acer Predator Helios 300 (PH315-51-56KW) 15,6"" i5-8300H/16 Гб/SSD 128Gb+ HDD 1000Gb/GeForce GTX1050Ti 4Gb / W10Home ",,28490
359271039, Ноутбук 2E Complex Pro 17 (NS70PU-17UA21) ,,42457
360119616, Ноутбук ASUS ZenBook S 13 Flip OLED UP5302ZA-LX099W (90NB0VV1-M00DT0) ,,108094
347103600," Ноутбук HP Pavilion 15 / AMD Ryzen™ 5 4500U / 16 GB RAM / SSD 512 GB / AMD Radeon™ VEGA / Матовый, LED, IPS / для бизнеса ",Рейтинг товара 3.6 из 5,34917
360436212," Ноутбук 13,3"" ASUS computers ASUS ZenBook S 13 Flip UP5302ZA-LX099W 13.3WQXGA+ Touch OLED/Intel i7-1260P/32/1024F/int/W11 90NB0VV1-M00DT0 (Intel Iris Xe Graphics, Intel Core i7-1260P, 32 ГбGb, 60 Гц) ",,92332
362138925, Ноутбук 2E Complex Pro 15 (NS51PU-15UA20) ,,35099
360144987, ноутбук 15.6OledF/i3-1220P/12/512/Intel UHD/DOS/BL/Transparent Silver ASUS X1503Z (90NB0WY2-M00K60) ,,34409
361266096, Ноутбук Acer Aspire 3 A315-59 (NX.K6SEU.00D) ,,38799
361734246, Ноутбук Asus ExpertBook P2451FA (P2451FA-C53P-CA) Blue ,,24529
362687997, Ноутбук Lenovo IdeaPad 3 15ALC6 (82KU018FPB) ,,26598
360794829, Ноутбук 2E Imaginary 15 (NL50MU-15UA20) ,,23108
360119658, Ноутбук ASUS Vivobook Pro 15X OLED M6501RR-MA020W (90NB0YS2-M001J0) ,,117064
362510745, Ноутбук Lenovo IdeaPad 3 15ITL (82H801QSPB) ,,29567
359158041, Ноутбук 2E Complex Pro 17 17.3FHD IPS AG/Intel i7-1260P/16/1024F/int/DOS (NS70PU-17UA51) ,,54069
360528825, Ноутбук Asus VivoBook S15 S533EA (S533EA-DH51-GN) Deep Green ,,32269
359155422, Ноутбук 2E Complex Pro 17 17.3FHD IPS AG/Intel i3-1220P/8/512F/int/DOS (NS70PU-17UA20) ,,37924
362384469, Ноутбук Asus ExpertBook L1 L1500CDA (L1500CDA-BQ0496) [75181] ,,23222
362139684, Ноутбук Lenovo IdeaPad 3 15ITL (82H801QSPB) ,,28699
355414914, Ноутбук ASUS ROG Strix G15 G513IC-HN004 (90NR0502-M003L0) ,,43781
361264890, Ноутбук Acer Aspire 3 A315-59G (NX.K6WEU.006) ,,35499
357768555, Ноутбук Asus M1503IA-L1038 (90NB0Y61-M001E0) FullHD Blue ,,33999
360955965, Ноутбук ASUS TUF Gaming F15 2022 Jaeger Gray (FX507ZE-HN012) ,,52249
351774102, Ноутбук HP Victus 15-fa0031dx (68U87UA) ,Рейтинг товара 3.6 из 5,33299
359526486, Ноутбук Asus B1500CEAE-BQ2738 (90NX0441-M00KZ0) ,,37040
359934249," Ноутбук 15.6"" Asus X515EA-BQ1185 90NB0TY1-M01DK0 (Intel Iris Xe Graphics, Intel Core i5-1135G7, 8 ГбGb, 60 Гц) ",,28888
361266024, Ноутбук Acer Aspire 3 A315-56 (NX.HS5EP.00Q) ,,27189
359484036, Ноутбук Asus D712DA (D712DA-BX857W) ,,26130
360794088, Ноутбук 2E Imaginary 15 (NL50MU-15UA52) ,,45538
359267304, Ноутбук 2E Complex Pro 17 (NS70PU-17UA52) ,,60982
361265364, Ноутбук ASUS Vivobook S14 S435EA-KC032W (90NB0SU1-M001D0) ,,38499
360615723," Ноутбук 15.6"" ACER computers Acer Aspire 5 A515-57 15.6FHD IPS/Intel i5-1235U/8/512F/int/Lin/Gray NX.K3JEU.00B (Intel Iris Xe Graphics, Intel Core i5-1235U, 8 ГбGb, 60 Гц) ",,33862
359935698," Ноутбук 13,3"" ASUS computers ASUS Zenbook S UM5302TA-LX566W 13.3 2.8K Touch OLED/AMD R5-6600U/8/512F/int/W11/Blue 90NB0WA1-M00TU0 (AMD Radeon Graphics, AMD Ryzen 5 6600U, 8 ГбGb, 60 Гц) ",,65554
362070240, Ноутбук ASUS Vivobook Go 15 E510KA (E510KA-BR147) ,,19199
338753812, Ноутбук HP Pavilion 14-dv0008ua (437J2EA) ,,57455
341683471, ASUS TUF Gaming F15 intel core i5-10300H \ 4 ядра 8 потоків \ ОЗУ 16GB / SSD 512 GB \ nVidia GTX1650 \ для ігор ,Рейтинг товара 3.6 из 5,39550
360667764, Ноутбук Acer Aspire 3 A315-43-R539 Black (NX.K7CEX.00D) ,,21199
343133101," Ноутбук Acer Aspire 3 / Athlon 3050U, 2 ядра / 8 GB RM / SATA III 64 GB + M.2 PCIe 240 GB / серебристый ",,19786
358700508," Ноутбук 14"" HP Plus Chromebook 14b-na0233ng AMD Ryzen 3 3250C RAM 8GB eMMC 64GB Chrome OS ",,15499
351880470, Ноутбук MSI Pulse GL66 12UEK (GL6612UEK-637US) ,,56199
360666927, Ноутбук Lenovo IdeaPad 5 14ALC05 Graphite Grey (82LM00GSGE) ,,26199
346729188," Ноутбук 10.3"" Lenovo IdeaPad Duet 3i Intel Celeron N4020 RAM 4GB eMMC 64GB Windows 11 ",,13585
345152236, Ноутбук HP 255 G7 / AMD Athlon Silver 3050U / 8 GB RAM / SSD 240 GB / для офиса ,,22114
355499226," Ноутбук 13.3 "" Jumper Ezbook X3 Intel Celeron N3350 RAM 4GB eMMC 64GB Windows 10 Home ",,9667
359638722, Ноутбук Lenovo ThinkPad T420 I7-2640 DDR3 8 Гб SSD 160 Гб PTB08221239 Б/В ,,8344
351757422, Ноутбук ASUS TUF Gaming F15 FX506HEB (FX506HEB-RS53) ,,38599
359934894," Ноутбук 15.6"" Asus FX506HE FX506HE-HN012W (NVidia GeForce RTX 3050 Ti, Intel Core i5-11400H, 16 ГбGb, 144 Гц) ",,50378
360842343," Ноутбук ASUS ROG Strix G17 17,3"" R7-4800H/16GB/512GB/RTX3060 (G713IM-HX055) ",,65880
360436248," Ноутбук 14"" Asus ROG Zephyrus G14 GA401QM US GA401QM-G14.R73060 (NVidia GeForce RTX 3060, AMD Ryzen 7 5800HS, 16 ГбGb, 144 Гц) ",,79230
350009943," Ноутбук Lenovo IdeaPad Gaming 3-15 / AMD Ryzen™ 5 5600H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce GTX 1650 + AMD Radeon™ Graphics 120Hz / LED, IPS / для игр и мультимедиа ",Рейтинг товара 3.6 из 5,39573
359934006," Ноутбук 15.6"" Asus X515EA 15.6FHD IPS/Intel i5-1135G7/8/512F/int/noOS X515EA-BQ1185 (Intel Iris Xe Graphics, Intel Core i5-1135G7, 8 ГбGb, 60 Гц) ",,27667
354136875, Ноутбук ASUS Vivobook 15 OLED K513EA-L11309 (90NB0SG1-M012R0) ,,27496
350630262, Ноутбук Acer Aspire 7 A715-42G-R0VS (NH.QBFEU.00A) FullHD Black ,,34284
362511675, Ноутбук Lenovo ThinkBook 15 (20VE0054RA) ,,27987
359934483," Ноутбук 17,3"" Asus VivoBook 17 X712EA-AU683W (Intel UHD Graphics, Intel Core i3-1115G4, 8 ГбGb, 60 Гц) ",,28623
362385261, Ноутбук Lenovo ThinkPad T14s Gen 1 (20T0S2BB00) [75923] ,,52810
362027664, Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K100FKPB) ,,43699
362677698, Ноутбук Lenovo IdeaPad 3-15 R5-5500/8GB/512/Win11 (82KU00W1PB) ,,24160
362201619, Ноутбук EU Lenovo IdeaPad 3 15ALC6 (82KU01EBMH) FullHD Win11EN Arctic Grey ,,33994
362384868, Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 (82K201XCUS) [75922] ,,33955
362375877," Ноутбук 13,3"" Lenovo Ideapad 3 17IAU7 (17.3""/I5-1235U/8/512SSD/DOS) 82RL0042PB (Intel UHD Graphics 620, Intel Core i5-1235U, 8 ГбGb, 60 Гц) ",,32560
362027157, Ноутбук ASUS VivoBook M1603QA (M1603QA-R7512) ,,30699
343133071," Ноутбук Huawei MateBook D 16 / AMD Ryzen™ 5 4600H, 6 ядер / 16 GB RAM / SSD 512 GB / ",,43064
347080536, Ноутбук ASUS TUF Gaming F15 FX517ZR (FX517ZR-F15.I73070) ,,69899
339135232, Ноутбук Lenovo IdeaPad 3 15IML05 (81WB00XERA) ,,27947
339996307, Ноутбук Asus ZenBook 14 Q408UG (Q408UG-211.BL) [61927] ,Рейтинг товара 3.6 из 5,33799
343740901, Ноутбук HP 255 G8 / AMD Athlon Silver 3050U / 8 GB RAM / SSD 240 GB / ноутбук для учебы ,,20368
359639424, Ноутбук Lenovo ThinkPad X220 I5-2520 DDR3 4 Гб HDD 320 Гб PTB08221589 Б/В ,,7082
345152170," Ноутбук ASUS ROG Strix G15 / AMD Ryzen™ 7 6800H, 8 ядер / 16 GB RAM / SSD 1 TB / NVIDIA GeForce RTX 3060, 6 GB GDDR6 / для игр ",Рейтинг товара 3.6 из 5,74490
347578734, Ноутбук Vinga Iron S140 (Підсвічування клав./Windows 10) ,,17997
350741775," Ноутбук ASUS TUF Gaming A15 / AMD Ryzen™ 7 6800H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 + AMD Radeon™ 680M / 144 Гц матовый, LED, IPS / для игр и мультимедиа ",Рейтинг товара 3.6 из 5,51212
359888802, Ноутбук HP 250 G8 (2X7J4EA) [75056] ,,18444
345769390, Ноутбук Dell XPS 13 9305 / i7-1165G7 / 16 GB RAM / SSD 512 GB / для бизнеса ,,84965
359263362," Ноутбук Lenovo Legion 5 Pro-16 / AMD Ryzen™ 7 5800H / 32 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 Ti + видеокарта AMD Radeon™ / Матовый, светодиодный, IPS / для игр ",,70998
359886060," Ноутбук 15.6"" Lenovo ThinkPad T590 Gaming Intel Core i7-8565U RAM 16GB SSD 512GB GeForce MX250 Windows 11 Over Stocк v2 ",,39477
357670365, Ноутбук Asus X515EA-BQ2602 (X515EA-BQ2602) ,,27999
351057471, Ноутбук Asus ROG Strix G17 G713QM (G713QM-RS76) Black ,,66855
359886090," Ноутбук 13.3"" Samsung Galaxy Book S Intel Core i5-L16G7 RAM 8GB SSD 256GB Windows 10 Over Stocк ",,27977
361494291," Ноутбук Asus A515FA (A515FA-EJ050T) сірий, 15,6"", 1920 × 1080 HD, Core i3-10110U, 4,1 ГГц, SSD 512 ГБ, DDR4 4 GB ",,18800
353322675, Ноутбук Asus ZenBook 13 UX325EA (UX325EA-ES71) ,,41574
360462618, Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 (82K101FKRA) ,,39187
362083188, Ноутбук Lenovo ThinkPad T530 I7-3520 DDR3 8 Гб SSD 120 Гб PTB1022356 Б/В ,,9809
349316847," Ноутбук ASUS ROG Flow Z13 / i9-12900H / 16 GB RAM / SSD 1 TB / NVIDIA GeForce RTX 3050 Ti + Intel Iris Xe Graphics / Глянцевый, LED, EWV / для игр ",,116390
343740946," Ноутбук ASUS TUF Gaming F15 / Intel Core i5-10300H, 4 ядра / 8 GB RAM / SSD 512 GB / NVIDIA GeForce GTX 1650, 4 ГБ GDDR6 / игровой ноутбук ",Рейтинг товара 3.6 из 5,34917
350009970," Ноутбук ASUS Zenbook Pro 15 OLED / AMD Ryzen™ 7 5800H / 16 GB RAM / SSD 1 TB / NVIDIA GeForce RTX 3050 Ti + графика AMD Radeon™ / Глянцевый, OLED / для игр и мультимедиа ",,81473
360656328, Ноутбук ASUS X515JA (X515JA-BQ3249) ,,22099
356947491," Ноутбук 15.6"" Acer TravelMate P2 TMP215-53-32AS NX.VPVEU.00G (Intel UHD Graphics, Intel Core i3-1115G4, 8 ГбGb, 60 Гц) ",,26883
362138952, Ноутбук 2E Imaginary 15 (NL50MU-15UA20) ,,22999
362385882, Ноутбук Lenovo IdeaPad 3 15ITL6 (82H801QSPB) [75835] ,,27277
362201643, Ноутбук EU Lenovo IdeaPad 3 15ALC6 (82KU00CJMH) FullHD Win10EN Arctic Grey ,,30988
362346894, Ноутбук Acer TravelMate P4 TMP414-51 (NX.VPAEU.00E) ,,53007
362375556," Ноутбук 13,3"" Lenovo ThinkBook 13s 13.3WUXGA IPS AG/Intel i5-1135G7//512F/int/DOS/Grey 20V9003URA (Intel Iris Xe Graphics, Intel Core i5-1135G7, 16Gb, 60 Гц) ",,39809
362139483, Ноутбук Lenovo IdeaPad 3 15ITL6 (82H800UKRA) ,,24339
360107094," Ноутбук 15.6"" Asus 15.6OledF/i5-1135G7/16/512/IrisXe/DOS/BL/ Hearty Gold K513EA-L12041 90NB0SG3-M00NU0 (Intel Iris Xe Graphics, Intel Core i5-1135G7, 16 ГбGb, 60 Гц) ",,36666
361998534, Ноутбук EU Lenovo IdeaPad 3 15ALC6 (82KU01EBMH) Win11EN ,,31577
362392320, Ноутбук Acer Extensa EX215-54-34C9 (NX.EGJEU.00V) FullHD Black ,,21999
360794793, Ноутбук Acer TravelMate P2 TMP215-53G (NX.VPTEU.004) ,,33630
361114917," Ноутбук 14"" ACER computers Acer Swift 3 SF314-44 14FHD IPS/AMD R7 5825U/8/512F/int/Lin/Silver NX.K0UEU.00A (AMD Radeon Graphics, AMD Ryzen 7 5825U, 8 ГбGb, 60 Гц) ",,39767
362186550, Ноутбук EU Lenovo IdeaPad 3 15ALC6 (82KU00CJMH) FullHD Win10EN Arctic Grey ,,28765
359484141, ноутбук 15.6Oled2.8K120Hz/R7 6800H/32/1TB/RTX 3070 8GB/W11/FP/BL/Black ASUS M6501 (90NB0YS2-M001J0) ,,99899
362487540, Ноутбук Lenovo IdeaPad 3 15ITL6 (82H8019KPB) Arctic Gray ,,18399
356012217," Ноутбук 1"" HP 20 G8 3N66ES (Intel UHD Graphics 600, Intel Celeron N020, 4Gb, 60 Гц) ",,14430
362375742," Ноутбук 15.6"" ASUS FX506HM-HN095 90NR0753-M004U0 (NVidia GeForce RTX 3060, Intel Core i5-11400H, 16Gb, 144 Гц) ",,54443
345152248," Ноутбук Huawei MateBook D 15 / Intel Core i5-1135G7, 4 ядра / 8 GB RAM / SSD 512 GB / серебристый / для бизнеса ",,32589
362375745," Ноутбук 15.6"" Asus Vivobook Pro K6500ZE-L1165 15.6FHD OLED/Intel i7-12650H/16/1024F/NVD3050Ti-4/noOS/Blue 90NB0XQ1-M00710 (NVidia GeForce RTX 3050 Ti, Intel Core i7-12650H, 16 ГбGb, 144 Гц) ",,61110
361955394, Ноутбук Asus K6500ZC-HN363 (90NB0XK1-M00MU0) FullHD Blue ,,49719
362384853, Ноутбук Asus VivoBook 15 K513EA (K513EA-L12021) [76103] ,,31855
362510742, Ноутбук ASUS ZenBook 14 UM425QA-KI198 (90NB0TV1-M00AN0) ,,41529
362524077, Ноутбук Asus M6500QB-HN044 FullHD Silver (90NB0YM2-M001R0) ,,34634
360794808, Ноутбук Dell G15 5515 (5515-3537) ,,41245
362384985, Ноутбук ROG Zephyrus M16 GU603ZM (GU603ZM-M16.I73060) CUSTOM3 [75829] ,,96666
362608908, Ноутбук 14’’ Asus VivoBook S14 S433EA (S433EA-DH51-WH) White ,,29999
362552703," Ноутбук Asus X515EA 15,6"" IPS-level 1920x1080 Intel Core i5-1135G7 4,2 ГГц 8GB (X515EA-BQ1445) ",,27456
362608902," Ноутбук 15.6"" Asus TUF Gaming F15 TUF506HEB (TUF506HEB-DB74) Black ",,54115
362580555, Ноутбук Acer Aspire 5 A515-45G-R9ML (NX.A8CEU.00N) ,,33296
350625576, Ноутбук Acer Aspire 5 A515-56 (NX.A1GEP.00M) Silver ,,28999
347080533, Ноутбук ASUS TUF Gaming F15 FX506HC (FX506HC-WS53) ,Рейтинг товара 3.6 из 5,34299
348973356, Ноутбук Asus TUF Gaming F15 FX506LHB-HN323 ,,41999
345152197," Ноутбук ASUS X515JA-BQ2633 / Intel Core i5-1035G1, 4 ядра / 16 GB RAM / SSD 256 GB / для бизнеса ",,28248
341238535," Ноутбук HP Chromebook 14 4/32GB, AMD A4 (14-db00043wm) Темно-Синій ",Рейтинг товара 3.6 из 5,9534
345152233, Ноутбук MSI GF63 / Intel Core i5-11400H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 Ti / 144 Гц / для игр ,,48302
359263365," Ноутбук HP Victus 16 / i5-11400H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX3050Ti, 4 ГБ GDDR6 / 144 Гц / игровой ноутбук / матовый, LED, IPS / Intel UHD Graphics ",,46247
354136911, Ноутбук Dell Vostro 5402 (N8002VN5402UA_UBU) ,,41879
343133116," Ноутбук Dell Inspiron G15 5511 / i5-11400H, 6 ядер / 16 GB RAM / SSD 512 GB / RTX3050, 4 GB GDDR6 / 120 Hz ",,47720
345819112, Ноутбук Lenovo IdeaPad 5 Pro-14 / AMD Ryzen™ 5 5600U / 16 GB RAM / SSD 512 GB / NVIDIA GeForce MX450 + AMD Radeon™ Graphics / для мультимедиа ,,36081
362389545, Ноутбук Lenovo ThinkPad T560 I5-6200U DDR4 8 Гб SSD 240 Гб PTB1022482 ,,13635
347103591, Lenovo Legion 5 Pro-16 / AMD Ryzen™ 5 5600H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 + AMD Radeon™ Graphics / 165 Гц / для игр ,,50048
359596353, Ноутбук Kruger&Matz EXPLORE 1406 FHD N4000 (KM1406-B) ,,10193
360107001," Ноутбук 15.6"" Asus X515KA X515KA-EJ051 (Intel UHD Graphics, Intel Celeron N4500, 4 ГбGb, 60 Гц) ",,14656
345152086," Ноутбук Lenovo IdeaPad 5 Pro-16 / AMD Ryzen™ 5 5600H, 6 ядер / 16 GB / SSD 512 GB / NVIDIA GeForce GTX 1650, 4 GB GDDR6 / для мультимедиа ",,41307
361858863, Ноутбук Asus M6500QB-HN044 (90NB0YM2-M001R0) FullHD Silver ,,38449
359639373, Ноутбук HP EliteBook 2560p i5-2540M DDR3 4 Гб SSD 160 Гб PTB0822600 Б/В ,,7814
362543307, Ноутбук Asus X515EA (X515EA-DS59-CA) Gray ,,25899
362608905," Ноутбук 15.6"" Asus VivoBook 15 X512DA (X512DA-BR7N4) Silver ",,27260
362735715, Ноутбук ASUS ROG Flow X16 GV601RW-M6065W (90NR0AN1-M00700) ,,172666
362139222, Ноутбук ASUS ROG Strix G15 G513IE-HN004 (90NR0582-M002T0) ,,47799
362375952," Ноутбук 15.6"" Asus Vivobook Pro K6500ZH-HN171 15.6FHD IPS/Intel i5-12450H/8/512F/NVD1650-4/noOS/Blue 90NB0XZ1-M007K0 (NVidia GeForce GTX 1650 Max-Q, Intel Core i5-12450H, 8 ГбGb, 144 Гц) ",,41110
362674452," Ноутбук ASUS TUF Gaming A15 15.6"" R7-5800H/16GB/512/RTX3060 (FA506QM-HN008) ",,63670
362375478," Ноутбук Asus P1512CEA-BQ0176 15.6FHD/Intel i5-1135G7/8/512F/int/noOS/Grey 90NX05E1-M006B0 ( Intel Core i5-1135G7, 8 ГбGb, ) ",,29443
362510988, Ноутбук ASUS X1502ZA-BQ644 (90NB0VX1-M00V50) ,,29986
362376018," Ноутбук 14"" Asus X1403ZA-KM100W 14 2.8K OLED/Intel i5-12500H/8/512F/int/W11/Blue 90NB0WQ2-M00C00 (Intel UHD Graphics, Intel Core i5-12500H, 8 ГбGb, 90 Гц) ",,36666
346236673," Ноутбук 14"" Acer Chromebook Intel Pentium N5030 RAM 8GB eMMC 64GB Chrome OS (CB314-1H-P6K9) ",,13995
357672165," Ноутбук ASUS Vivobook 15 X1502ZA-BQ546 Icelight Silver / Intel Core i3-1220P / RAM 8ГБ / SSD 256ГБ / 15.6"" ",Рейтинг товара 3.6 из 5,21999
356113371," Ноутбук Lenovo IdeaPad 3-17 17,3"" i3-1115G4/8GB/512GB/Win10 (82H900D6PB) ",,25620
362082894, Ноутбук HP EliteBook 745 G5 Ryzen 5 Pro 2500U DDR4 16 Гб SSD 256 Гб PTB1122065 ,,19129
362083506, Ноутбук Lenovo ThinkPad E560 I5-6200U DDR4 8 Гб SSD 128 Гб PTB0822104 ,,12821
351660141, Ноутбук HP 15-dy2132wm (33K47UA) Silver ,,22709
345819103, Ноутбук Dell Inspiron G15 5511 / Intel Core i5-11400H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 + Intel UHD Graphics / для игр ,,47720
339105988, Ноутбук Lenovo ThinkPad T460s 14' Intel Core i5 (4 Гб 512 Гб) стан A- ,,14300
357803832," Ноутбук HP 250 G8 15.6"", FullHD / CPU Intel Pentium N5030 (4ядра, 4потока, частота до 3.1GHz) / RAM 8Gb / SSD 256Gb / Video int / Windows10Pro / DarkGrey ",,24950
362083341, Ноутбук HP EliteBook 745 G5 Ryzen 5 Pro 2500U DDR4 16 Гб SSD 256 Гб PTB1122074 ,,16687
359888274, Ноутбук Dell Inspiron 3515 (i3515-A706BLK-PUS) [74104] ,,20922
